timestamp,cpu,gpu,memory,disk_read,disk_write,gpu_usage,gpu_model,system_power,device_id,user_id,agent_version,os_type,os_version,location,cpu_model,cpu_count,total_memory,disk_partitions,network_interfaces,platform_machine,platform_architecture,system_power_kw,usage_pattern,daily_usage_kwh,daily_remaining_kwh,daily_percentage,alert_level,alert_message
2025-10-01T04:52:23.287Z,19.32,10.0,11863.80859375,0.0,0.24,0,Unknown,116.41,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11641,idle,0.3508293333333332,99.64917066666666,0.3508293333333332,normal,
2025-10-01T04:55:36.438Z,19.91,10.0,12038.609375,0.0,0.12,0,Unknown,117.72,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11772,idle,0.35279133333333323,99.64720866666667,0.35279133333333323,normal,
2025-10-01T04:56:49.640Z,23.84,10.0,12115.8203125,1.16,0.34,0,Unknown,122.38,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12237999999999999,idle,0.3548309999999999,99.645169,0.3548309999999999,normal,
2025-10-01T04:57:53.042Z,18.62,10.0,12300.54296875,0.0,0.19,0,Unknown,117.29,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11729,idle,0.35678583333333325,99.64321416666667,0.35678583333333325,normal,
2025-10-01T04:58:56.263Z,21.04,10.0,12382.75390625,0.0,0.09,0,Unknown,120.28,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12028,idle,0.3587904999999999,99.6412095,0.3587904999999999,normal,
2025-10-01T04:59:59.521Z,20.93,10.0,12249.30078125,0.0,0.02,0,Unknown,119.66,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11966,idle,0.3607848333333332,99.63921516666667,0.3607848333333332,normal,
2025-10-01T05:01:02.805Z,24.01,10.0,12346.9140625,0.06,4.06,0,Unknown,123.44,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12344,idle,0.3628421666666666,99.63715783333333,0.3628421666666666,normal,
2025-10-01T05:02:06.031Z,18.62,10.0,12158.5859375,0.05,0.17,0,Unknown,116.75,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11675,idle,0.3647879999999999,99.635212,0.3647879999999999,normal,
2025-10-01T05:03:09.281Z,24.46,10.0,12133.21875,0.03,0.27,0,Unknown,123.13,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12312999999999999,idle,0.3668401666666666,99.63315983333334,0.3668401666666666,normal,
2025-10-01T05:04:12.610Z,19.25,10.0,12193.63671875,0.0,0.08,0,Unknown,117.58,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11758,idle,0.36879983333333327,99.63120016666667,0.36879983333333327,normal,
2025-10-01T05:05:15.871Z,20.58,10.0,12241.1171875,0.0,0.16,0,Unknown,119.24,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11924,idle,0.3707871666666666,99.62921283333333,0.3707871666666666,normal,
2025-10-01T05:06:19.088Z,20.93,10.0,12256.640625,0.0,0.1,0,Unknown,119.68,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11968000000000001,idle,0.37278183333333326,99.62721816666667,0.37278183333333326,normal,
2025-10-01T05:07:22.352Z,19.04,10.0,12202.87109375,0.02,0.09,0,Unknown,117.38,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11738,idle,0.3747381666666666,99.62526183333334,0.3747381666666666,normal,
2025-10-01T05:08:25.624Z,20.05,10.0,12168.55078125,0.0,0.15,0,Unknown,118.37,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11837,idle,0.3767109999999999,99.623289,0.3767109999999999,normal,
2025-10-01T05:09:29.485Z,22.12,10.0,12216.66015625,0.16,1.05,0,Unknown,120.85,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12085,idle,0.37872516666666656,99.62127483333333,0.37872516666666656,normal,
2025-10-01T05:10:32.852Z,20.79,10.0,11617.046875,0.0,0.22,0,Unknown,117.1,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.1171,idle,0.38067683333333324,99.61932316666666,0.38067683333333324,normal,
2025-10-01T05:11:36.105Z,18.06,10.0,11604.0546875,0.0,0.05,0,Unknown,114.02,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11402,idle,0.3825771666666666,99.61742283333334,0.3825771666666666,normal,
2025-10-01T05:12:39.410Z,18.16,10.0,11582.68359375,0.0,0.07,0,Unknown,114.05,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11405,idle,0.38447799999999993,99.615522,0.38447799999999993,normal,
2025-10-01T05:13:42.792Z,17.5,10.0,12391.734375,0.2,0.57,0,Unknown,116.39,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11639000000000001,idle,0.38641783333333324,99.61358216666666,0.38641783333333324,normal,
2025-10-01T05:14:46.200Z,19.88,10.0,12224.84765625,0.03,0.17,0,Unknown,118.4,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.1184,idle,0.38839116666666657,99.61160883333334,0.38839116666666657,normal,
2025-10-01T05:15:49.476Z,20.12,10.0,12108.83984375,0.0,0.12,0,Unknown,118.22,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11822,idle,0.3903614999999999,99.6096385,0.3903614999999999,normal,
2025-10-01T05:17:52.731Z,21.24,10.0,12004.3046875,0.0,0.21,0,Unknown,119.07,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11907,idle,0.3923459999999999,99.607654,0.3923459999999999,normal,
2025-10-01T05:18:55.913Z,18.59,10.0,11969.9453125,0.0,0.25,0,Unknown,116.0,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.116,idle,0.39427933333333326,99.60572066666667,0.3942793333333332,normal,
2025-10-01T05:19:59.135Z,22.79,10.0,12149.4140625,0.0,0.05,0,Unknown,121.34,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12134,idle,0.3963016666666666,99.60369833333333,0.3963016666666666,normal,
2025-10-01T05:21:02.443Z,19.21,10.0,12200.125,0.02,0.16,0,Unknown,117.56,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11756,idle,0.3982609999999999,99.601739,0.3982609999999999,normal,
2025-10-01T05:22:05.702Z,23.45,10.0,12116.84765625,0.03,0.12,0,Unknown,121.95,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12195,idle,0.4002934999999999,99.5997065,0.4002934999999999,normal,
2025-10-01T05:23:08.992Z,20.93,10.0,12203.2109375,0.0,0.1,0,Unknown,119.48,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11948,idle,0.40228483333333326,99.59771516666666,0.4022848333333332,normal,
2025-10-01T05:24:12.308Z,19.5,10.0,12143.78125,0.02,0.25,0,Unknown,117.67,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11767,idle,0.40424599999999994,99.595754,0.40424599999999994,normal,
2025-10-01T05:25:19.304Z,22.02,10.0,12108.29296875,0.0,0.0,0,Unknown,120.33,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12032999999999999,idle,0.40625149999999993,99.5937485,0.40625149999999993,normal,
2025-10-01T05:26:22.560Z,19.01,10.0,12896.77734375,0.04,0.15,0,Unknown,119.98,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11998,idle,0.4082511666666666,99.59174883333333,0.4082511666666666,normal,
2025-10-01T05:27:25.866Z,28.18,10.0,12795.3046875,0.0,0.25,0,Unknown,129.77,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12977,idle,0.41041399999999995,99.589586,0.41041399999999995,normal,
2025-10-01T05:28:29.153Z,21.14,10.0,12717.70703125,0.0,0.25,0,Unknown,121.67,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12167,idle,0.4124418333333333,99.58755816666667,0.4124418333333333,normal,
2025-10-01T05:29:32.461Z,24.67,10.0,12770.4296875,0.0,0.0,0,Unknown,125.78,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12578,idle,0.4145381666666666,99.58546183333333,0.41453816666666665,normal,
2025-10-01T05:30:35.932Z,23.59,10.0,12817.6328125,0.0,0.02,0,Unknown,124.76,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12476000000000001,idle,0.4166174999999999,99.5833825,0.4166174999999999,normal,
2025-10-01T05:31:39.337Z,17.89,10.0,12653.01953125,0.0,0.09,0,Unknown,117.81,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11781,idle,0.4185809999999999,99.581419,0.4185809999999999,normal,
2025-10-01T05:32:42.713Z,22.5,10.0,12209.46875,0.0,0.04,0,Unknown,121.25,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12125,idle,0.4206018333333333,99.57939816666666,0.4206018333333333,normal,
2025-10-01T05:33:46.008Z,21.8,10.0,12615.38671875,0.07,0.61,0,Unknown,122.01,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12201000000000001,idle,0.4226353333333333,99.57736466666667,0.42263533333333325,normal,
2025-10-01T05:34:49.294Z,18.79,10.0,12490.76171875,0.0,0.16,0,Unknown,118.2,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.1182,idle,0.42460533333333333,99.57539466666667,0.4246053333333334,normal,
2025-10-01T05:35:52.563Z,22.86,10.0,12546.4296875,0.0,0.17,0,Unknown,122.93,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.12293000000000001,idle,0.42665416666666667,99.57334583333333,0.42665416666666667,normal,
2025-10-01T05:36:55.827Z,19.63,10.0,12301.2265625,0.0,0.05,0,Unknown,118.41,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taipei, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,0.11841,idle,0.4286276666666667,99.57137233333333,0.4286276666666667,normal,
